,unitID,school,grouping_var,term,url,present_absent,context
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, voluntary furlough ,https://www.uidaho.edu/human-resources/employees/mandatory-furlough,1,"ady taken voluntary furlough this year.  can i apply this to my furlough obligation?         no. the voluntary furlough program was designated for fy20. the mandatory furlough program impacts fy21, be"
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, voluntary furlough ,https://sites.rowan.edu/hr/benefits/furlough.html,1,         furlough       rowan university » human resources » benefits » furlough    furlough         voluntary furlough  voluntary furlough request form (pdf)  faq:   how long can a voluntary furlough
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, voluntary furlough ,https://sites.rowan.edu/hr/benefits/furlough.html,1,    rowan university » human resources » benefits » furlough    furlough         voluntary furlough  voluntary furlough request form (pdf)  faq:   how long can a voluntary furlough last?  will my titl
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, voluntary furlough ,https://sites.rowan.edu/hr/benefits/furlough.html,1,"   furlough         voluntary furlough  voluntary furlough request form (pdf)  faq:   how long can a voluntary furlough last?  will my title, seniority, or anniversary date be affected?  how will the "
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, voluntary furlough ,https://sites.rowan.edu/hr/benefits/furlough.html,1,"ase the pension credit back when i return to the payroll form an extended furlough?   how long can a voluntary furlough last?  if approved by rowan university, you may be permitted to take up to 30 in"
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, buyouts ,https://www.vnews.com/Dartmouth-offers-early-buyout-to-qualified-employees-35094786,1, more at the links below.    subscribe donate             news > education  dartmouth college offers buyouts to longtime staff       staff report    published: 7/6/2020 9:21:53 pm  modified: 7/6/2020 
0,237330,Concord University,st_voluntary_incentivized_staff_faculty_reduction, buyouts ,https://www.ktlo.com/author/wirereadyktlo/page/42/ failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, forced furlough ,https://edsource.org/2020/give-us-a-tuition-break-say-california-students-forced-into-online-university-classes/626022 failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, staff furlough ,https://www.concord.edu/TopMenu/Faculty-Staff.aspx failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, staff furlough ,https://www.insidehighered.com/news/2020/03/13/future-unclear-support-staff-empty-college-campuses failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, faculty furlough ,https://www.concord.edu/Financial-Aid/CARES-Act.aspx failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, faculty furlough ,https://cumountainlions.com/ failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, involuntary furlough ,E failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, involuntary furlough ,R failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, involuntary furlough ,R failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, involuntary furlough ,O failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, involuntary furlough ,R failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, furlough ,https://www.concord.edu/Financial-Aid/CARES-Act.aspx failed,NaN,NaN
0,237330,Concord University,st_furlough_staff_faculty, furlough ,https://www.insidehighered.com/news/2020/03/13/future-unclear-support-staff-empty-college-campuses failed,NaN,NaN
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://www.concordservicing.com/ failed,NaN,NaN
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,ader search form   search for:      search      search eab10                     eab    tackling the deferred maintenance crisis        share    share                    subscribe                  hom
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,   share    share                    subscribe                  home       research     tackling the deferred maintenance crisis       tackling the deferred maintenance crisis  five things every insti
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,                 home       research     tackling the deferred maintenance crisis       tackling the deferred maintenance crisis  five things every institutional leader should know about the campus th
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,"mprove        share    share                                 colleges and universities face daunting deferred maintenance backlogs. budget shortfalls are only amplifying the issue, and maintenance nee"
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,tegic goals.  our briefing outlines five insights campus leaders should keep in mind when navigating deferred maintenance decisions.    more on this topic   this resource is part of the address critic
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,eferred maintenance decisions.    more on this topic   this resource is part of the address critical deferred maintenance backlogs roadmap. access the roadmap for stepwise guidance with additional too
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,dmap. access the roadmap for stepwise guidance with additional tools and research.   explore      1. deferred maintenance is not just a facilities problem—it affects everyone  deferred maintenance has
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,search.   explore      1. deferred maintenance is not just a facilities problem—it affects everyone  deferred maintenance has been a top priority for facilities leaders for decades. as institutions fa
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,"leaders for decades. as institutions face aging buildings and growing maintenance backlogs, tackling deferred maintenance has increasingly become a primary concern for boards, presidents, academic lea"
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,"e a primary concern for boards, presidents, academic leaders, and students. the growing attention on deferred maintenance is unsurprising given that maintenance issues affect all areas of campus. unad"
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,d than a single backlog number  most institutions can point to a single number that represents their deferred maintenance backlog. this figure roughly approximates all projects a campus must complete 
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,"ear, the slowest pace compared to the other categories.   read more       1.5x     average growth of deferred maintenance backlog compared to inflation     4. while daunting, the backlog is surmountab"
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,"cklog compared to inflation     4. while daunting, the backlog is surmountable  addressing a growing deferred maintenance backlog represents one of the single greatest challenges facing most campuses."
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,"tions offer a number of lessons on how higher education can begin to turn the tanker and address the deferred maintenance backlog. to equip institutions with the information they need, the facilities "
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1," they need, the facilities forum offers multiple resources.          addressing increasingly complex deferred maintenance decisions    six lessons to improve planning, prioritization, and executive co"
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1,", and executive communication         capital renewal funding playbook    access 100 tactics to fund deferred maintenance projects         shifting the balance from reactive to preventive maintenance "
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred maintenance ,https://eab.com/research/facilities/resource/tackling-the-deferred-maintenance-crisis/,1, other institutions.     access the infographic                tags    budget models    budgeting    deferred maintenance            by ann forman lippens         linkedin        ann forman lippens is
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred capital projects ,https://www.cityofconcord.org/491/Public-Projects-Construction-Engineering failed,NaN,NaN
0,237330,Concord University,st_deferred_infrastructure_improvement, deferred capital projects ,https://www.concordnc.gov/newcityhall failed,NaN,NaN
0,237330,Concord University,st_reduce_operational_spending, reduce travel spending ,https://edsource.org/2020/give-us-a-tuition-break-say-california-students-forced-into-online-university-classes/626022 failed,NaN,NaN
0,237330,Concord University,st_reduce_operational_spending, reduce travel spending ,https://www.theguardian.com/education/2020/apr/22/students-should-get-a-years-refund-due-to-covid-19-crisis failed,NaN,NaN
0,237330,Concord University,st_reduce_operational_spending, reduce unnecessary spending ,https://digitalcommons.du.edu/cgi/viewcontent.cgi?article=1081&context=etd failed,NaN,NaN
0,237330,Concord University,st_reduce_operational_spending, reduce unnecessary spending ,https://www.newspapers.com/newspage/87339567/ failed,NaN,NaN
0,237330,Concord University,st_reduce_operational_spending, streamline budget ,https://www.budget.com/en/locations/us/nc/concord/usa failed,NaN,NaN
0,237330,Concord University,st_reduce_operational_spending, streamline budget ,https://www.budgettruck.com/locations/nc/concord/280230 failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, stop scholarships ,https://www.concord.edu/Financial-Aid/Scholarships.aspx failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, stop scholarships ,https://www.thescholarshipfundofcc.org/ failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, cut scholarships ,https://www.concord.edu/Financial-Aid/Scholarships.aspx failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, cut scholarships ,https://www.thescholarshipfundofcc.org/ failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, scale back financial aid ,https://www.concord.edu/Financial-Aid/Financial-Aid-FAQ.aspx failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, scale back financial aid ,https://www.concordhospital.org/patients-visitors/billing-insurance-financial-assistance/financial-assistance/ failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, cut financial aid ,https://www.nhti.edu/tuition/financial-aid/ failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, cut financial aid ,https://www.concord.edu/Financial-Aid.aspx failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, no longer offer scholarships ,https://www.concord.edu/Financial-Aid/Free-Degree-(1).aspx failed,NaN,NaN
0,237330,Concord University,st_reduction_of_financial_aid, no longer offer scholarships ,https://newsinteractive.post-gazette.com/small-private-colleges-struggling-to-succeed/ failed,NaN,NaN
0,237330,Concord University,lt_reduction_or_elimination_of_student_support_programs, sell buildings ,https://www.concord.edu/About/Campus-Map.aspx failed,NaN,NaN
0,237330,Concord University,lt_reduction_or_elimination_of_student_support_programs, sell buildings ,https://www.buncebuildings.com/locations/concord-nc/ failed,NaN,NaN
0,237330,Concord University,lt_reduction_or_elimination_of_student_support_programs, sell land ,http://www.concordland.org/ failed,NaN,NaN
0,237330,Concord University,lt_reduction_or_elimination_of_student_support_programs, sell land ,https://www.clemson.edu/giving/cufoundations/structure/curef/properties.html failed,NaN,NaN
