,unit_ID,school,term,variable,url,status_code,metadata_date,date_originally_scraped,count,context
1288,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[4231, '). untenured faculty, on the other hand, may not believe they are able to take the risk of publishing with a journal that has not been around long enough to have established prestige (norwick, 2008 ; suber, 2008 ). using a web-based questionnaire, park ( 2009 ) found the following when looking at the responses of tenured and untenured faculty (pre- and nontenure line): the tenured group accorded more importance to career benefit than did the untenured and not applicable groups. it is perhaps appropriate to say that while tenured respondents continue to pursue research and reputation, they likely are less concerned about where and what to publish to gain career benefit; in other words, career benefit may not be as high a priority for them as it is for non-tenured respondents. (p. 363) norwick ( 2008 ) found that 61% of the faculty members surveyed feared open access publications would negatively impact their tenure and promotion reviews.']"
1289,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[4387, 's. it is perhaps appropriate to say that while tenured respondents continue to pursue research and reputation, they likely are less concerned about where and what to publish to gain career benefit; in other words, career benefit may not be as high a priority for them as it is for non-tenured respondents. (p. 363) norwick ( 2008 ) found that 61% of the faculty members surveyed feared open access publications would negatively impact their tenure and promotion reviews. to further complicate this matter, much attention has been given to articles that have been published in journals that appear to have very little or no peer review (bohannon, 2013 ; beall, 2013 ). “fear of losing the peer-review aspect of publishing is often cited by faculty authors as a reason they are opposed to the open-access model” (corbett, 2009 , p.']"
1290,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[5502, 'h. while publishing in a predatory journal is a valid concern, faculty members, departments and universities can take steps to ensure that professors are not in danger of throwing away perfectly good manuscripts, which is an unfortunate occurrence for some who have published in a journal that has no valid peer-review process. while academic disciplines as well as the “research and publishing culture within the disciplines” have bearing on whether or not faculty select open access journals for their manuscripts (coonin & younce, 2010 , p. 121), could the documents that communicate promotion and tenure policies and guidelines also communicate biases regarding open access journals? the university of wisconsin–eau claire (uwec) serves as the focus for inquiry because a previous study explored the attitudes and awareness of uwec faculty toward open access publishing. that study revealed that nearly 30% of the faculty did not understand open access publishing, a significantly higher number than that reported in the literature (kocken & wical, 2013 ; xia, 2010 ). this current study expands on this earlier work, seeking to determine if department and program evaluation plans could account for some of the reluctance of uwec faculty to publish in open access journals.']"
1291,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[6273, ""g. that study revealed that nearly 30% of the faculty did not understand open access publishing, a significantly higher number than that reported in the literature (kocken & wical, 2013 ; xia, 2010 ). this current study expands on this earlier work, seeking to determine if department and program evaluation plans could account for some of the reluctance of uwec faculty to publish in open access journals. depending on an academic institution's priorities, reexamining or updating the promotion and tenure process may be in order if the institution has made a commitment to support open access by adopting an open access mandate or other measure. “although it may not be possible to work directly with university administrators, it is important to take into account what their priorities are” (corbett, 2009 , p. 131).""]"
1292,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[6655, 'e. “although it may not be possible to work directly with university administrators, it is important to take into account what their priorities are” (corbett, 2009 , p. 131). since policy documents, such as those regarding promotion and tenure, have to be signed by high-level administrators before they can be applied, reviewing these documents is a good approach to determining if any biases or potential biases for or against open access exist. there is a lack of analysis of promotion and tenure documents in how they address or do not address emerging models of scholarly communication, including open access journals and open access publishing (anderson & trinkle, 2004 ). in this current study, the investigators hypothesized that the documents guiding the tenure and promotion process at uwec do not formally support open access publishing or distribution.']"
1293,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[6911, 'p. 131). since policy documents, such as those regarding promotion and tenure, have to be signed by high-level administrators before they can be applied, reviewing these documents is a good approach to determining if any biases or potential biases for or against open access exist. there is a lack of analysis of promotion and tenure documents in how they address or do not address emerging models of scholarly communication, including open access journals and open access publishing (anderson & trinkle, 2004 ). in this current study, the investigators hypothesized that the documents guiding the tenure and promotion process at uwec do not formally support open access publishing or distribution. in 1995, a time when major publishers were beginning to offer the first bundles that later came to be called “big deal” packages, “cronin and overfelt found that any formal analysis of promotion and tenure policies with regard to electronic publication was noticeably absent from the literature” (hattendorf westney, 2004 , p.']"
1294,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[7182, '). since policy documents, such as those regarding promotion and tenure, have to be signed by high-level administrators before they can be applied, reviewing these documents is a good approach to determining if any biases or potential biases for or against open access exist. there is a lack of analysis of promotion and tenure documents in how they address or do not address emerging models of scholarly communication, including open access journals and open access publishing (anderson & trinkle, 2004 ). in this current study, the investigators hypothesized that the documents guiding the tenure and promotion process at uwec do not formally support open access publishing or distribution. in 1995, a time when major publishers were beginning to offer the first bundles that later came to be called “big deal” packages, “cronin and overfelt found that any formal analysis of promotion and tenure policies with regard to electronic publication was noticeably absent from the literature” (hattendorf westney, 2004 , p. 36).']"
1295,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[7482, 't. there is a lack of analysis of promotion and tenure documents in how they address or do not address emerging models of scholarly communication, including open access journals and open access publishing (anderson & trinkle, 2004 ). in this current study, the investigators hypothesized that the documents guiding the tenure and promotion process at uwec do not formally support open access publishing or distribution. in 1995, a time when major publishers were beginning to offer the first bundles that later came to be called “big deal” packages, “cronin and overfelt found that any formal analysis of promotion and tenure policies with regard to electronic publication was noticeably absent from the literature” (hattendorf westney, 2004 , p. 36). while the tenure and promotion process varies from institution to institution, there are many aspects of the process that are similar at almost all institutions.']"
1296,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[7625, 'n. in 1995, a time when major publishers were beginning to offer the first bundles that later came to be called “big deal” packages, “cronin and overfelt found that any formal analysis of promotion and tenure policies with regard to electronic publication was noticeably absent from the literature” (hattendorf westney, 2004 , p. 36). while the tenure and promotion process varies from institution to institution, there are many aspects of the process that are similar at almost all institutions. frequently, tenured faculty members review untenured faculty members. those reviewers often look at a wide variety of criteria, which often include scholarship, service, teaching, and advising.']"
1297,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[7789, ""p. 36). while the tenure and promotion process varies from institution to institution, there are many aspects of the process that are similar at almost all institutions. frequently, tenured faculty members review untenured faculty members. those reviewers often look at a wide variety of criteria, which often include scholarship, service, teaching, and advising. nevertheless, cronin and overfelt's study “suggested, unsurprisingly, that there may very well be inconsistencies in interpretation and practice in the academic reward system” (hattendorf westney, 2004 , p.""]"
1298,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[7822, ""p. 36). while the tenure and promotion process varies from institution to institution, there are many aspects of the process that are similar at almost all institutions. frequently, tenured faculty members review untenured faculty members. those reviewers often look at a wide variety of criteria, which often include scholarship, service, teaching, and advising. nevertheless, cronin and overfelt's study “suggested, unsurprisingly, that there may very well be inconsistencies in interpretation and practice in the academic reward system” (hattendorf westney, 2004 , p.""]"
1299,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[8551, '). their conclusions have not been overturned in 22 years since their research. “the florida state university system investigated the perceptions toward electronic publishing held by their university administrators and faculty. it concluded that there is a need to develop formal policies regarding the acknowledgement of electronic scholarly publishing in promotion and tenure decisions for faculty” (hattendord westnesy, 2004 p. 37). questions about the value of open access publishing have persisted among scholars.']"
1300,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[8985, '). questions about the value of open access publishing have persisted among scholars. a 2000 survey conducted by the american association for history and computing revealed that, “chairpersons questioned whether a peer-reviewed electronic journal article was ‘as good as’ a peer-reviewed print article.” in discussing this survey, the 2004 book digital scholarship in the tenure, promotion, and review process , suggests that at that point 13 years ago, “traditional modes of scholarship continue to remain the primary mechanisms by which all faculty in all disciplines are evaluated” (hattendorf westney, 2004 , p. 34). “electronic journals, even when they have a strictly defined peer-review process, continue to be less widely perceived by scholars as being of the same scholarly caliber as are traditional paper publications” (hattendorf westney, 2004 , p.']"
1301,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[9598, '). “electronic journals, even when they have a strictly defined peer-review process, continue to be less widely perceived by scholars as being of the same scholarly caliber as are traditional paper publications” (hattendorf westney, 2004 , p. 35). although now over a decade old, this concept of traditional modes of scholarship remains an issue that persists in the tenure and promotion review process, and there is nothing in the way of scholarship that explores promotion and tenure documents as they relate to open access publishing. tenure and promotion committees were slow to address the issue of e-scholarship. in the early days of electronic journals, faculty and administrators were not sure what to do about electronic journals when it came to evaluating research output as it related to promotion and tenure (sweeney, 2000 ; hurrell & meijer-kline, 2011 ).']"
1302,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[9710, '). “electronic journals, even when they have a strictly defined peer-review process, continue to be less widely perceived by scholars as being of the same scholarly caliber as are traditional paper publications” (hattendorf westney, 2004 , p. 35). although now over a decade old, this concept of traditional modes of scholarship remains an issue that persists in the tenure and promotion review process, and there is nothing in the way of scholarship that explores promotion and tenure documents as they relate to open access publishing. tenure and promotion committees were slow to address the issue of e-scholarship. in the early days of electronic journals, faculty and administrators were not sure what to do about electronic journals when it came to evaluating research output as it related to promotion and tenure (sweeney, 2000 ; hurrell & meijer-kline, 2011 ).']"
1303,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[9769, 'p. 35). although now over a decade old, this concept of traditional modes of scholarship remains an issue that persists in the tenure and promotion review process, and there is nothing in the way of scholarship that explores promotion and tenure documents as they relate to open access publishing. tenure and promotion committees were slow to address the issue of e-scholarship. in the early days of electronic journals, faculty and administrators were not sure what to do about electronic journals when it came to evaluating research output as it related to promotion and tenure (sweeney, 2000 ; hurrell & meijer-kline, 2011 ). more recent discussion of this topic explores whether the tenure and promotion process even needs to change to support open access publishing/distribution.']"
1304,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[10044, '). although now over a decade old, this concept of traditional modes of scholarship remains an issue that persists in the tenure and promotion review process, and there is nothing in the way of scholarship that explores promotion and tenure documents as they relate to open access publishing. tenure and promotion committees were slow to address the issue of e-scholarship. in the early days of electronic journals, faculty and administrators were not sure what to do about electronic journals when it came to evaluating research output as it related to promotion and tenure (sweeney, 2000 ; hurrell & meijer-kline, 2011 ). more recent discussion of this topic explores whether the tenure and promotion process even needs to change to support open access publishing/distribution. david lewis ( 2012 ) argues the inevitability of open access.']"
1305,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[10158, 'g. tenure and promotion committees were slow to address the issue of e-scholarship. in the early days of electronic journals, faculty and administrators were not sure what to do about electronic journals when it came to evaluating research output as it related to promotion and tenure (sweeney, 2000 ; hurrell & meijer-kline, 2011 ). more recent discussion of this topic explores whether the tenure and promotion process even needs to change to support open access publishing/distribution. david lewis ( 2012 ) argues the inevitability of open access. “as open access comes to dominate the scholarly communication system, the current concerns about publishing in this venue, often related to promotion and tenure decisions, will diminish” (lewis, 2012 , p.']"
1306,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[10472, '). more recent discussion of this topic explores whether the tenure and promotion process even needs to change to support open access publishing/distribution. david lewis ( 2012 ) argues the inevitability of open access. “as open access comes to dominate the scholarly communication system, the current concerns about publishing in this venue, often related to promotion and tenure decisions, will diminish” (lewis, 2012 , p. 501). if this proves to be true, then specific changes to the guidelines that direct tenure and promotion decisions would be unnecessary.']"
1307,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[10608, ""s. “as open access comes to dominate the scholarly communication system, the current concerns about publishing in this venue, often related to promotion and tenure decisions, will diminish” (lewis, 2012 , p. 501). if this proves to be true, then specific changes to the guidelines that direct tenure and promotion decisions would be unnecessary. however, just like early electronic journals were viewed with suspicion, open access journals (which are online only) suffer from their older relative's reputation. “if tenure and promotion committees do not recognize newer forms of scholarly outputs, including oa materials, as legitimate, then authors may be reluctant to explore these options” (hurrell & meijer-kline, 2011 , p.""]"
1308,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[10830, ""). if this proves to be true, then specific changes to the guidelines that direct tenure and promotion decisions would be unnecessary. however, just like early electronic journals were viewed with suspicion, open access journals (which are online only) suffer from their older relative's reputation. “if tenure and promotion committees do not recognize newer forms of scholarly outputs, including oa materials, as legitimate, then authors may be reluctant to explore these options” (hurrell & meijer-kline, 2011 , p. 1). moreover, in describing the results of a 2006 survey of university of california, corbett ( 2009 ) noted that “a traditional system of tenure and promotion was seen as hindering changes in faculty behavior regarding scholarly communication, i.""]"
1309,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[11182, 'n. “if tenure and promotion committees do not recognize newer forms of scholarly outputs, including oa materials, as legitimate, then authors may be reluctant to explore these options” (hurrell & meijer-kline, 2011 , p. 1). moreover, in describing the results of a 2006 survey of university of california, corbett ( 2009 ) noted that “a traditional system of tenure and promotion was seen as hindering changes in faculty behavior regarding scholarly communication, i.e., deciding to publish in open-access journals or posting their publications in institutional repositories” (p.']"
1310,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[12246, '). therefore, journal reputation (antelman, 2006 ; suber, 2008 ) is what faculty authors make their decisions on. because of this, faculty authors are more likely to publish in older, more established journals rather than risk publishing in a new high-quality open access journal (suber, 2008 ). hattendorf westney ( 2004 ) observed that “the creation of formal criteria and guidelines for the assessment and evaluation of digital scholarship and teaching with technology for purposes of tenure, promotion and review remains largely in the discussion state” (p. 31). this statement could also be made about open access scholarship.']"
1312,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[13021, 'p. 34.). today promotion and tenure committees may still favor older more established peer-reviewed journals that are not open access to those that are open access, just as promotion and tenure committees had been leery of electronic journals in their early days. as hattendorf westney ( 2004 ) observed over 10 years ago, “while electronic journals offer many advantages to multiple constituencies, their acceptance by university promotion and tenure committees remains unclear” (p. 36).']"
1343,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[34351, ""). kim ( 2010 ) indicated that two interviewees relayed that self-archiving their publications had helped enhance their reputations, and they believed that this helped them secure favorable recommendation letters. in the fall of 2011, library faculty at the university of wisconsin–eau claire signed a declaration to put our own research in minds@uw, the university of wisconsin system's institutional repository, whenever possible (free, 2011 ). how could we expect teaching faculty to submit their work to an institutional repository if we were not leading by example? • scholarly communications librarians and open access advocates should review their institutions' criteria for promotion and tenure. • avoid using contradictory language within guidelines. our words are often subject to interpretation.""]"
1344,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[35431, ""e. colleges and universities, especially publically funded institutions, are frequently under scrutiny to prove their value. partnerships with an office of research or similar department that is receptive to supporting open access and institutional repositories provide colleges and universities with opportunities to demonstrate their value. • provide a mechanism for untenured faculty members to initiate a revision of an evaluation plan. the time when david lewis's (2012) conclusion that open access will come to dominate the publishing landscape is not yet upon us. while this may someday be true, the opportunities presented here can help make the tenure and review process more amenable to open access without forcing the issue through institutional requirements or an unnecessary reward structure.""]"
1345,102298,University of Wisconsin-Eau Claire,tenure,lt_improve_staff_faculty_support_gr,https://www.tandfonline.com/doi/full/10.1080/00987913.2017.1313024,200,No_meta_date,2020-10-20 23:30:09.931163,1,"[35714, ""e. • provide a mechanism for untenured faculty members to initiate a revision of an evaluation plan. the time when david lewis's (2012) conclusion that open access will come to dominate the publishing landscape is not yet upon us. while this may someday be true, the opportunities presented here can help make the tenure and review process more amenable to open access without forcing the issue through institutional requirements or an unnecessary reward structure. as mercer ( 2011 ) observes, librarians can effect change by “enhancing the value of open access with administrators and promotion/tenure committees” (mercer, 2011 , pp. 450–451).""]"
1378,102298,University of Wisconsin-Eau Claire,share location,lt_inter_institutional_collaboration_co,https://www.uwec.edu/news/facilities-projects/uw-eau-claire-shares-sonnentag-event-and-recreation-complex-update-3917/,200,No_meta_date,2020-10-20 23:30:09.931119,0,NoContext
1380,102298,University of Wisconsin-Eau Claire,promotions,lt_improve_staff_faculty_support_gr,https://www.uwec.edu/student-health-service/health-promotion/,200,No_meta_date,2020-10-20 23:30:09.931122,0,NoContext
1381,102298,University of Wisconsin-Eau Claire,promotions,lt_improve_staff_faculty_support_gr,https://uwwsports.com/sports/2013/9/12/gen_0912133220.aspx,200,No_meta_date,2020-10-20 23:30:09.931141,1,"[3426, ""     skip to main content              the official athletics site of the university of wisconsin-whitewater             toggle scoreboard    main navigation menu      baseball  baseball: facebook  baseball: twitter  baseball: instagram  baseball: schedule  baseball: roster  baseball: news  basketball  basketball: facebook  basketball: twitter  basketball: instagram  basketball: schedule  basketball: roster  basketball: news  cross country  cross country: facebook  cross country: twitter  cross country: instagram  cross country: schedule  cross country: roster  cross country: news  football  football: facebook  football: twitter  football: instagram  football: schedule  football: roster  football: news  soccer  soccer: facebook  soccer: twitter  soccer: instagram  soccer: schedule  soccer: roster  soccer: news  swimming / diving  swimming / diving: facebook  swimming / diving: twitter  swimming / diving: instagram  swimming / diving: schedule  swimming / diving: roster  swimming / diving: news  tennis  tennis: facebook  tennis: twitter  tennis: instagram  tennis: schedule  tennis: roster  tennis: news  track & field  track & field: facebook  track & field: twitter  track & field: instagram  track & field: schedule  track & field: roster  track & field: news  wrestling  wrestling: facebook  wrestling: twitter  wrestling: instagram  wrestling: schedule  wrestling: roster  wrestling: news  basketball  basketball: facebook  basketball: twitter  basketball: instagram  basketball: schedule  basketball: roster  basketball: news  bowling  bowling: facebook  bowling: twitter  bowling: instagram  bowling: schedule  bowling: roster  bowling: news  cross country  cross country: facebook  cross country: twitter  cross country: instagram  cross country: schedule  cross country: roster  cross country: news  golf  golf: facebook  golf: twitter  golf: instagram  golf: schedule  golf: roster  golf: news  gymnastics  gymnastics: facebook  gymnastics: twitter  gymnastics: instagram  gymnastics: schedule  gymnastics: roster  gymnastics: news  soccer  soccer: facebook  soccer: twitter  soccer: instagram  soccer: schedule  soccer: roster  soccer: news  softball  softball: facebook  softball: twitter  softball: instagram  softball: schedule  softball: roster  softball: news  swimming / diving  swimming / diving: facebook  swimming / diving: twitter  swimming / diving: instagram  swimming / diving: schedule  swimming / diving: roster  swimming / diving: news  tennis  tennis: facebook  tennis: twitter  tennis: instagram  tennis: schedule  tennis: roster  tennis: news  track & field  track & field: facebook  track & field: twitter  track & field: instagram  track & field: schedule  track & field: roster  track & field: news  volleyball  volleyball: facebook  volleyball: twitter  volleyball: instagram  volleyball: schedule  volleyball: roster  volleyball: news  staff directory  contact us  athletics calendar  athletic director  hall of fame  facilities  facilities tour  warhawk tradition  camps and clinics  sports medicine  mandatory pre-participation forms  travel release form  employment  athletic communications  compliance office  development office  sports performance  student-athlete development and welfare  recreation sports and facilities  spirit program  club sports  saac  national w-club  story archives  tickets  parking  national championships  donation/appearance request  gameday promotions  warhawk gear  experience football gameday  tailgating policy  carry-in policy  visiting whitewater  camps and clinics  social media  photo gallery  warhawk tradition  support athletics  videos  be a warhawk  live events  live coverage  recruiting questionnaires  admissions  college of arts & comm  college of business & econ.  college of education  college of letters & sciences  financial aid  residence life  student-athlete engagement  uw-w home                          men's basketball     saturday, january 25 - welcome back students night vs. uw-oshkosh at 5 p.""]"
1382,102298,University of Wisconsin-Eau Claire,promotions,lt_improve_staff_faculty_support_gr,https://uwwsports.com/sports/2013/9/12/gen_0912133220.aspx,200,No_meta_date,2020-10-20 23:30:09.931141,1,"[5960, 'p.m. - senior day vs. uw-eau claire, williams center pool                               for more information about game day promotions, contact warhawk athletics at 262-472-4661.               footer               copyright © 2020 | university of wisconsin-whitewater | all rights reserved  800 west main street, whitewater, wi 53190    copyright © 2020 university of wisconsin-whitewater all rights reserved  800 west main street whitewater, wi 53190           terms of service    privacy policy    video platform powered by cbs sports digital                               ']"
1384,102298,University of Wisconsin-Eau Claire,share program,lt_inter_institutional_collaboration_co,https://www.uwec.edu/academics/programs/undergraduate/teaching-french/,200,No_meta_date,2020-10-20 23:30:09.931127,0,NoContext
1385,102298,University of Wisconsin-Eau Claire,faculty advancements,lt_improve_staff_faculty_support_gr,https://www.uwec.edu/news/news/margaret-and-jack-ofarrell-director-of-jazz-award-established-through-donor-support-3602/,200,No_meta_date,2020-10-20 23:30:09.931124,0,NoContext
1388,102298,University of Wisconsin-Eau Claire,career center,lt_improve_student_experience_gr,https://www.uwec.edu/career-services/,200,No_meta_date,2020-10-20 23:30:09.931130,0,NoContext
1389,102298,University of Wisconsin-Eau Claire,career center,lt_improve_student_experience_gr,https://barron.uwec.edu/academics/career-development/,200,No_meta_date,2020-10-20 23:30:09.931129,1,"[3155, 't.  workshop schedule to be announced.   contact student services for appointments and more information.   career resources   what can i do with this major?  liberal education + transferrable skills  uw-eau claire career center  o*net online  occupational outlook handbook  career cluster video presentations         we want to hear from you    academics meggers hall  1800 college drive   rice lake , wi  54868    715-788-6244  uwecbcinfo@uwec.edu        name *   please enter your name    email *   please enter a valid email address    phone   please enter a valid phone number      message *    please enter a message     submit           apply  visit  give      connect with us   facebook  twitter       apply   about uw-eau claire – barron county  admissions  apply now  financial aid  tuition + fees     learn   academics  calendars + key dates  continuing education  course catalog  library     live   athletics + recreation  housing  safety + security  campus security report  notice of nondiscrimination     visit   bookstore  campus life  campus tours  thursdays @ the u  maps + directions       university of wisconsin-eau claire – barron county   1800 college drive  rice lake, wi 54868  715-788-6244  fax: 715-318-5300    copyright © 2020   uw-eau claire and the board of regents of the university of wisconsin system     privacy statement  website feedback  accessibility information  high-contrast  increase text size  change font for dyslexia                             ']"
1390,102298,University of Wisconsin-Eau Claire,career center,lt_improve_student_experience_gr,https://www.uwec.edu/career-services/career-services-staff/,200,No_meta_date,2020-10-20 23:30:09.931133,0,NoContext
1396,102298,University of Wisconsin-Eau Claire,staff support programs,lt_improve_staff_faculty_support_gr,https://www.uwec.edu/human-resources/employees/faculty-staff/employee-wellness/,200,No_meta_date,2020-10-20 23:30:09.931138,0,NoContext
1397,102298,University of Wisconsin-Eau Claire,staff support programs,lt_improve_staff_faculty_support_gr,https://barron.uwec.edu/alumni-foundation/eats/,200,No_meta_date,2020-10-20 23:30:09.931135,0,NoContext
1401,102298,University of Wisconsin-Eau Claire,partner with another institution,lt_inter_institutional_collaboration_co,https://www.uwec.edu/academics/explore-opportunities/study-abroad/cie/how-to-apply/,200,No_meta_date,2020-10-20 23:30:09.931139,0,NoContext
1403,102298,University of Wisconsin-Eau Claire,partner with another institution,lt_inter_institutional_collaboration_co,https://www.uwec.edu/news/news/over-50-students-from-changshu-institute-of-technology-spending-spring-semester-at-uwec-3482/,200,No_meta_date,2020-10-20 23:30:09.931144,0,NoContext
1404,102298,University of Wisconsin-Eau Claire,partner with another institution,lt_inter_institutional_collaboration_co,https://www.wpr.org/eau-claire-commits-upwards-7m-toward-major-events-facility-partnership,200,['2020-01-31T05:45:00-06:00'],2020-10-20 23:30:09.931158,0,NoContext
1405,102298,University of Wisconsin-Eau Claire,partner with another institution,lt_inter_institutional_collaboration_co,https://www.uwec.edu/news/news/uw-eau-claire-mayo-clinic-health-system-announce-research-agreement-2454/,200,No_meta_date,2020-10-20 23:30:09.931143,0,NoContext
1406,102298,University of Wisconsin-Eau Claire,consolidate campuses,lt_inter_institutional_collaboration_co,https://www.uwec.edu/news/uw-barron-county/plan-proposes-merger-of-uw-system-two-year-four-year-campuses2-2625/,200,No_meta_date,2020-10-20 23:30:09.931146,0,NoContext
1407,102298,University of Wisconsin-Eau Claire,consolidate campuses,lt_inter_institutional_collaboration_co,https://www.jsonline.com/story/news/education/2018/09/13/uw-campus-mergers-5-things-you-need-know/1260813002/,200,No_meta_date,2020-10-20 23:30:09.931151,0,NoContext
1414,102298,University of Wisconsin-Eau Claire,offer courses at another location,lt_inter_institutional_collaboration_co,https://www.uwec.edu/academics/programs/undergraduate/american-indian-studies/,200,No_meta_date,2020-10-20 23:30:09.931161,0,NoContext
1415,102298,University of Wisconsin-Eau Claire,offer degree through another institution,lt_inter_institutional_collaboration_co,https://www.uwec.edu/blugold-central/transfer-credit-information/,200,No_meta_date,2020-10-20 23:30:09.931155,0,NoContext
1423,102298,University of Wisconsin-Eau Claire,university partnership,lt_inter_institutional_collaboration_co,https://www.uwec.edu/academics/college-education-human-sciences/academic-resources/community-partnerships/,200,No_meta_date,2020-10-20 23:30:09.931166,0,NoContext
1424,102298,University of Wisconsin-Eau Claire,university partnership,lt_inter_institutional_collaboration_co,https://blugolds.com/corporate/hotel_accommodations,200,No_meta_date,2020-10-20 23:30:09.931177,0,NoContext
1425,102298,University of Wisconsin-Eau Claire,university partnership,lt_inter_institutional_collaboration_co,https://blugolds.com/corporate/index,200,No_meta_date,2020-10-20 23:30:09.931190,0,NoContext
